Date,Symbol,Open,High,Low,Close,Volume From,Volume To,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume From,ETH_Volume To,GDAX_Open,GDAX_High,GDAX_Low,GDAX_Close,GDAX_Volume From,GDAX_Volume To
2018-01-17 11-PM,BTCUSD,11148,11400,10781,11185,393.77,4382683.83,1005.8,1047.94,964,1019.97,4906.66,4905505.23,11200.01,11365.61,10764.82,11200.01,2461.85,27243558.54
2018-01-17 12-AM,BTCUSD,11533.2,11917.2,11109.1,11199,512.04,5917490.05,1063,1116,1000,1007.4,5094.49,5441163.78,11570.01,12358.89,11056.32,11155.98,3740.87,43475110.6
2018-01-17 12-PM,BTCUSD,10312.1,10799,10027.3,10403.5,298,3101908.55,899.48,935.65,880.56,896.3,1689.95,1521684.35,10206.3,10794.2,10025.98,10400,1247.77,13054488.52
2018-01-18 01-AM,BTCUSD,11399.5,11799.4,11251,11580.5,386.52,4446752.12,1033.33,1068.97,1014,1055.74,3010.32,3145042.64,11300,11616.01,11170,11537,1804,20590926.72
2018-01-18 01-PM,BTCUSD,11807.3,12094,11661.6,11949.9,237.9,2832467.62,1055,1089.89,1045,1079.42,1502.57,1604454.9,11717.43,11895,11525.77,11699.69,1084.97,12753183.53
2018-01-18 02-AM,BTCUSD,11580.5,11960,11518.3,11946.1,515.02,6088099.69,1055.74,1085,1044.94,1082.91,3802.06,4071232.66,11537,11790,11450,11777.99,1809.47,21092474.18
2018-01-18 02-PM,BTCUSD,11949.9,12100,11745.1,12049,230.53,2754687.34,1079.42,1100,1064,1100,2171.21,2347628.05,11699.69,11933,11642.26,11933,1138.02,13436747.39
2018-01-18 03-AM,BTCUSD,11946.1,11960,11444,11490.1,391.73,4582209.16,1082.91,1082.93,1013.7,1026.11,2856.95,3018359.31,11777.99,11800,11325,11370.01,1636.89,18958704.19
2018-01-18 03-PM,BTCUSD,12049,12262.3,11939.8,12099.9,470.24,5682199.47,1100,1115,1070,1110,4254.02,4682733.21,11933,12123.1,11840,12013.87,3235.67,38834954.88
2018-01-18 04-AM,BTCUSD,11490.1,11721.5,11228.6,11282.9,336.52,3866366.92,1026.11,1049.64,1000,1002.5,2472.88,2530081.13,11370.01,11593.03,11121,11145.01,1191.3,13488333.94
2018-01-18 04-PM,BTCUSD,12099.9,12109.9,11650.1,11823,727.47,8610843.8,1110,1115,1070.89,1081.08,2743.37,2992015.23,12013.87,12020.82,11649,11736.01,1577.06,18612017.14
2018-01-18 05-AM,BTCUSD,11282.9,11355,11018.9,11099,373.06,4159792.21,1002.5,1013.7,970,995.2,4467.64,4431970.34,11145.01,11220,10871.9,11045.99,1343.06,14817340.49
2018-01-18 05-PM,BTCUSD,11823,11934.9,11560,11599,279.81,3303391.25,1081.08,1090.98,1051,1052.31,2709.01,2913624.87,11736.01,11850,11553.12,11553.32,1233.47,14484347.54
2018-01-18 06-AM,BTCUSD,11099,11521.1,11091.6,11313.6,111.09,1258021.35,995.2,1029,995.2,1015.44,945.62,958249.97,11045.99,11350,11045.99,11182.01,740.84,8307699.92
2018-01-18 06-PM,BTCUSD,11599,11911.5,11522,11910,259.29,3051097.34,1052.31,1082,1048.87,1081.99,1376.6,1461599.52,11553.32,11810,11520,11810,1009.74,11792830.81
2018-01-18 07-AM,BTCUSD,11313.6,11407,10750,10865,323.53,3577622.61,1015.44,1026.63,964,965.08,1868.82,1854115.01,11182.01,11220,10687.21,10737.99,702.82,7674076.48
2018-01-18 07-PM,BTCUSD,11910,11949.9,11604,11830,207.44,2444148.92,1081.99,1084,1061.56,1079.06,1662.74,1780813.99,11810,11840,11575,11801,1068.42,12528560.04
2018-01-18 08-AM,BTCUSD,10865,11160.5,10769.4,10963.9,258.85,2838559.44,965.08,1000.69,964.21,985.11,1355.39,1332615.23,10737.99,10988,10701,10885.93,469.1,5096380.78
2018-01-18 08-PM,BTCUSD,11830,12050,11725.1,11901,250.38,2979770.49,1079.06,1105,1073,1092.5,1638.49,1788159.29,11801,11995,11700,11820.25,1006.11,11945673.55
2018-01-18 09-AM,BTCUSD,10963.9,11777.5,10926.6,11366.1,242.72,2763905.13,985.11,1040.23,985.11,1017.9,1443.63,1473940.13,10885.93,11396.75,10844.35,11242.06,641.66,7193273.06
2018-01-18 09-PM,BTCUSD,11901,11947.4,11500,11618.5,320.78,3747871.13,1092.5,1096.9,1040.9,1060,1334.13,1430667.84,11820.25,11886.72,11400,11579,1553.95,18067696.76
2018-01-18 10-AM,BTCUSD,11366.1,11550,11314.6,11464.1,146.54,1674613.47,1017.9,1025.99,1008,1021.96,987.09,1004485.35,11242.06,11389.99,11167.94,11322.89,319.96,3606197.1
2018-01-18 10-PM,BTCUSD,11618.5,11633.7,11195.4,11307,381.39,4336501.36,1060,1061.1,1013.78,1019,2343.01,2408886.88,11579,11600,11190,11332.89,1283.7,14553588.01
2018-01-18 11-AM,BTCUSD,11464.1,11800,11460,11759.3,250.46,2929406.3,1021.96,1058.17,1017.15,1054.98,1981.37,2078886.56,11322.89,11636.01,11322.88,11584.62,584.57,6742330.07
2018-01-18 11-PM,BTCUSD,11307,11447.1,11025.1,11286,326.83,3668830.86,1019,1041.95,1002.57,1023.43,2655.67,2705231.71,11332.89,11377,11112.03,11305.53,842.67,9474673.14
2018-01-18 12-AM,BTCUSD,11185,11434.3,10909,11399.5,325.09,3618322.52,1019.97,1034.05,985.83,1033.33,3110.56,3135198.75,11200.01,11300,10869.16,11300,1551.66,17178542.31
2018-01-18 12-PM,BTCUSD,11759.3,12188.1,11730.7,11807.3,368.96,4425934.71,1054.98,1097,1050,1055,2742.61,2971035.46,11584.62,11948.97,11559.97,11717.43,1236.09,14591584.93
2018-01-19 01-AM,BTCUSD,11573.8,11710.9,11378.1,11546.6,262.74,3031538.17,1051.57,1065,1037.39,1052.97,888.96,934275.47,11542.52,11645,11410,11498,524.59,6045783.18
2018-01-19 01-PM,BTCUSD,11948.1,12040,11775.1,11793.2,291.71,3472815.49,1100,1105,1075.59,1076.05,1848.84,2019855.05,11845.24,11973.99,11675,11731,645.62,7645337.24
2018-01-19 02-AM,BTCUSD,11546.6,11553.3,11072,11145.9,154.18,1741565.23,1052.97,1056.3,1004.01,1010,1284.48,1323270.63,11498,11548.9,11107,11125,810.43,9149684.9
2018-01-19 02-PM,BTCUSD,11792.6,11897.8,11507.6,11584.9,201.2,2352245.61,1076.05,1093.67,1057,1061.94,1273.9,1363111.64,11731,11795.99,11431.11,11499.75,689.85,8035006.91
2018-01-19 03-AM,BTCUSD,11145.9,11800,11036.4,11244.7,401.6,4512582.61,1010,1027.32,995,1018,2224.75,2250357.31,11125,11265,11050,11183.81,960.8,10692532.36
2018-01-19 03-PM,BTCUSD,11584.9,11724.8,11515.9,11606,184.13,2139517.34,1061.94,1076.65,1051,1055.08,2121.33,2245121.85,11499.75,11645.22,11428.21,11551,608.94,7030388.05
2018-01-19 04-AM,BTCUSD,11244.7,11584.4,11100,11464.9,215.17,2429412.69,1018,1044.92,1000.01,1035,1485.65,1516928.17,11183.81,11489.05,11061.86,11389,854.07,9626853.92
2018-01-19 04-PM,BTCUSD,11606,11790,11605.8,11719.9,312.69,3652332.2,1055.08,1065,1052.71,1062.34,1805.53,1911847.52,11551,11699,11550,11640.45,471.35,5491471.59
2018-01-19 05-AM,BTCUSD,11464.9,11620,11313.5,11469.6,170.88,1961132.21,1035,1049.06,1026.59,1039.99,1166.17,1211228.67,11389,11517.18,11269.03,11399.99,697.9,7970237.97
2018-01-19 05-PM,BTCUSD,11719.9,11747.6,11285,11364.9,320.82,3692459.02,1062.34,1066.24,1028.82,1036.81,2479.86,2594735.04,11640.45,11664.15,11207.5,11272.49,910.4,10374254.54
2018-01-19 06-AM,BTCUSD,11469.6,11734.6,11373,11625,180.13,2088548.01,1039.99,1055,1029.96,1044.5,915.37,955362.27,11399.99,11594,11330.07,11550,559.55,6433683.3
2018-01-19 06-PM,BTCUSD,11364.9,11418.1,11154,11340,269.39,3044332.43,1036.81,1044.43,1020,1041.33,1306.96,1346716.99,11272.49,11342.96,11065.34,11234.69,1231.14,13806206.16
2018-01-19 07-AM,BTCUSD,11625,11663.2,11360.1,11480,120.38,1382708.52,1044.5,1048,1023.66,1036.22,677.34,701340.17,11550,11566,11367.94,11419.86,302.48,3467097.27
2018-01-19 07-PM,BTCUSD,11340,11450.7,11212,11349.7,146.37,1656593.09,1041.33,1042.87,1021.5,1033.05,848.33,875790.31,11234.69,11334.35,11165,11258.72,562.5,6325440.58
2018-01-19 08-AM,BTCUSD,11480,11980,11267.8,11725,343.4,4027829.86,1036.22,1080,1023.61,1064.5,1619.76,1715670.02,11419.86,11799.99,11250,11727.46,1201.31,13944085.29
2018-01-19 08-PM,BTCUSD,11349.7,11580.3,11278.9,11441.8,197.26,2254428.7,1033.05,1048.23,1002,1033.58,4629.29,4755548.06,11258.72,11450,11201.07,11395,468.19,5299267.1
2018-01-19 09-AM,BTCUSD,11725,11852,11606,11697.4,314.95,3698027.5,1064.5,1076.41,1051,1055.47,1442.55,1531830.87,11727.46,11820.71,11616.15,11679,277.33,3251137.11
2018-01-19 09-PM,BTCUSD,11441.8,11618,11352,11416.6,174.86,2014100.08,1033.58,1049.91,1026.62,1028.3,1229.62,1279344.17,11395,11545,11340,11340.01,621.93,7120298.03
2018-01-19 10-AM,BTCUSD,11697.4,11988.4,11677.6,11911,226.23,2679242.93,1055.47,1087.95,1053.7,1085.24,988.23,1061192.76,11679,11848.96,11650.7,11848.96,414.33,4882817.55
2018-01-19 10-PM,BTCUSD,11416.6,11496,11300,11349.6,166.93,1902011.45,1028.3,1039.11,1016.33,1029.92,809.68,833862.19,11340.01,11399,11251,11269,416.33,4708827.02
2018-01-19 11-AM,BTCUSD,11911,11967.2,11722.3,11847.8,180.91,2140782.15,1085.24,1088.88,1064.23,1077.84,737.36,792635.47,11848.96,11848.96,11659.81,11760.02,318.29,3745989.38
2018-01-19 11-PM,BTCUSD,11349.6,11650,11300,11598.1,169.06,1935984.48,1029.92,1048,1021.1,1048,787.42,815326.18,11269,11499,11265.1,11498.99,409.12,4666406.67
2018-01-19 12-AM,BTCUSD,11286,11638.5,11200,11573.8,208.93,2393981.4,1023.43,1064.92,1017,1051.57,968.89,1010411.67,11305.53,11596.57,11227,11542.52,836.42,9567059.15
2018-01-19 12-PM,BTCUSD,11847.8,12029.8,11814,11948.1,306.87,3658594.86,1077.84,1100.92,1076.56,1100,2438.57,2664242.73,11760.02,11967.5,11759.48,11845.24,777.09,9219896.97
2018-01-20 01-AM,BTCUSD,11672.2,11856.3,11595,11820,196.64,2310911.87,1048.56,1072.78,1046.35,1070,1212.28,1286034.3,11553.85,11699.95,11521.62,11690,670.14,7804687.62
2018-01-20 01-PM,BTCUSD,12586.2,12774.9,12509.5,12580,170.76,2159068.19,1125.2,1138,1121.33,1125,907.18,1025739.29,12469.99,12651.17,12445,12462.02,399.94,5018779.47
2018-01-20 02-AM,BTCUSD,11820,11861,11666,11810,112.65,1324913.52,1070,1076,1060,1073.6,663.51,709687.74,11690,11699.99,11554.01,11688,476.77,5552524.08
2018-01-20 02-PM,BTCUSD,12580,12785,12469.5,12673.3,190.63,2407147.55,1125,1139.96,1121.01,1132.29,924.53,1046573.86,12462.02,12710,12450,12582.01,469.11,5907587.2
2018-01-20 03-AM,BTCUSD,11810,11920,11803.9,11864.9,132.86,1576324.32,1073.6,1080.1,1067,1072,646.28,695549.25,11688,11798.21,11687.99,11731.46,796.25,9360830.7
2018-01-20 03-PM,BTCUSD,12673.3,12743.2,12516.7,12601.1,182.77,2311628.07,1132.29,1137.77,1125.05,1134.99,579.25,655517.96,12582.01,12629,12475,12542.25,395.96,4968326.17
2018-01-20 04-AM,BTCUSD,11864.9,12401.1,11695.1,12400,349.08,4201155.16,1072,1102.98,1058.46,1102.98,1738.4,1887147.85,11731.46,12198.21,11557.49,12198.01,2020.84,24165321.05
2018-01-20 04-PM,BTCUSD,12601.1,12950,12601.1,12897,231.36,2953886.06,1134.99,1159,1131.84,1157.01,2518.84,2896073.83,12542.25,12850.55,12537.34,12840.52,861.81,10956849.04
2018-01-20 05-AM,BTCUSD,12400,12793.7,12370.5,12740.1,522.43,6554547.1,1102.98,1124,1094.45,1123,2920.35,3235814.05,12198.01,12627.23,12198,12580.01,3002.37,37227646.98
2018-01-20 05-PM,BTCUSD,12897,13079.6,12750.1,12851.4,295.69,3812942.32,1157.01,1162,1139.95,1151.37,4125.6,4724142.14,12840.52,12952,12697.45,12818.99,939.96,12064512.15
2018-01-20 06-AM,BTCUSD,12740.1,12774.1,12377,12483,367.8,4622658.08,1123,1130,1103.27,1110.99,1823.79,2036774.71,12580.01,12692.29,12312.83,12410,1481.41,18497461.92
2018-01-20 06-PM,BTCUSD,12851.4,13048.5,12799.6,12999.6,205.74,2663516.14,1151.37,1166.9,1149.6,1160.71,1926.15,2232864.86,12818.99,12985.55,12760.01,12950.89,876.27,11296267.86
2018-01-20 07-AM,BTCUSD,12483,12712.1,12430.3,12694.9,216.32,2725513.33,1110.99,1130,1105.36,1127.21,1174.69,1318545.65,12410,12579,12362.45,12535.24,804.92,10055623.57
2018-01-20 07-PM,BTCUSD,12999.6,13019.5,12720,12774,175.6,2257972,1160.71,1167.37,1141.32,1147.46,1502.76,1737195.52,12950.89,12950.9,12665,12755.6,848.75,10870779.79
2018-01-20 08-AM,BTCUSD,12694.9,12837,12561,12837,210.88,2673720.66,1127.21,1138.31,1119.33,1132.6,936.88,1056082.55,12535.24,12707.08,12417.1,12690.38,522.63,6564446.91
2018-01-20 08-PM,BTCUSD,12774,12860,12655.1,12827,176.82,2255843.92,1147.46,1156.03,1131,1151.03,758.44,868187.21,12755.6,12802.16,12616,12764.97,505.6,6430251.85
2018-01-20 09-AM,BTCUSD,12837,12850,12556.5,12556.5,147.07,1869669.12,1132.6,1140,1114.58,1115.02,919.3,1033085.4,12690.38,12690.38,12451,12480.38,334.62,4213181.96
2018-01-20 09-PM,BTCUSD,12827,12967.4,12776,12942.1,78,1004191.77,1151.03,1164,1145.44,1159,556.49,642662.57,12764.97,12895,12723,12895,367.27,4704355.91
2018-01-20 10-AM,BTCUSD,12556.5,12663.7,12500.1,12641.2,196.44,2469824.88,1115.02,1130.04,1108,1130,1680.17,1881240.49,12480.38,12550,12450,12550,284.05,3546338.68
2018-01-20 10-PM,BTCUSD,12942.1,12999.9,12840.1,12899.9,112.48,1454497.43,1159,1163.35,1153.76,1156.8,618.47,717354.96,12895,12929.99,12805,12825,391.85,5045724.69
2018-01-20 11-AM,BTCUSD,12641.2,12690,12371.1,12396.8,149.29,1875079.92,1130,1131.88,1105.69,1107.6,1875.5,2113308.68,12550,12550,12301,12301.02,301.88,3753819.93
2018-01-20 11-PM,BTCUSD,12899.9,12901,12759.9,12845.9,145.28,1866068.72,1156.8,1159.97,1146.54,1157.78,419.73,485057.05,12825,12825.01,12727,12762.8,420.94,5377752.43
2018-01-20 12-AM,BTCUSD,11598.1,11750,11539.1,11672.2,199.42,2324850.96,1048,1059.99,1042.15,1048.56,1074.7,1131216.48,11498.99,11600,11498.99,11553.85,534.36,6176797.79
2018-01-20 12-PM,BTCUSD,12396.8,12604.1,12325,12586.2,154.57,1923348.26,1107.6,1125.99,1105,1125.2,737.45,821806.33,12301.02,12488.88,12256.01,12469.99,379.36,4692986.8
2018-01-21 01-AM,BTCUSD,12393.9,12638,12370.8,12545.1,167.45,2097693.54,1114.65,1131.12,1110,1127.26,1296.02,1455318.6,12360,12531.75,12351.26,12498,666.83,8306155.74
2018-01-21 01-PM,BTCUSD,12017,12280.2,12011.8,12053.4,120.35,1463301.08,1090.03,1129.06,1090,1105,1279.25,1419469.63,12005.01,12218.47,12004.95,12010.01,332.12,4022242.57
2018-01-21 02-AM,BTCUSD,12545.1,12692.5,12500,12647.9,161.29,2031206.18,1127.26,1147.63,1126,1133.55,1135.23,1290465.37,12498,12608.99,12441.31,12551.93,463.24,5807052.31
2018-01-21 02-PM,BTCUSD,12053.4,12140,11719.4,11809.4,197.31,2343109.62,1105,1113.9,1076,1086.2,853.16,933290.95,12010.01,12098.12,11700,11767.08,607.76,7189201.91
2018-01-21 03-AM,BTCUSD,12647.9,12739.9,12529,12535.3,68.15,861121.81,1133.55,1146.99,1126.7,1127.68,752.67,854439.17,12551.93,12645.83,12500,12500,514.29,6462219.19
2018-01-21 03-PM,BTCUSD,11809.4,11915,11602,11602,228.31,2673765.56,1086.2,1092.34,1051,1052.19,1246.01,1329735.92,11767.08,11894.49,11550.92,11550.93,665.2,7789841.28
2018-01-21 04-AM,BTCUSD,12535.3,12594.3,12299,12306,161.09,2004346.93,1127.68,1138.59,1106.38,1108.57,766.2,860917.18,12500,12500.01,12180,12234.74,572.51,7090282.67
2018-01-21 04-PM,BTCUSD,11602,11605.9,11225,11320,405.49,4613411.92,1052.19,1059.2,925.11,1034.99,6602.09,6740985.72,11550.93,11550.93,11250,11300.35,1428.65,16263317.81
2018-01-21 05-AM,BTCUSD,12306,12369.4,12151,12151,168.45,2064401.54,1108.57,1116,1094.03,1094.95,1565.76,1729047.39,12234.74,12295.59,12082.23,12106.21,937.3,11402272.65
2018-01-21 05-PM,BTCUSD,11320,11500,11201,11433.2,244.21,2777860.92,1034.99,1048,1022.08,1041.2,956.39,990829.55,11300.35,11489.01,11223,11437,933.22,10596028.55
2018-01-21 06-AM,BTCUSD,12151,12323.1,12001,12113.1,120.95,1472141.48,1094.95,1109.63,1081,1086,1471.79,1606545.36,12107.99,12181,11920,12004.99,796.8,9613297.55
2018-01-21 06-PM,BTCUSD,11433.2,11565,11300.6,11537,245.13,2797441.77,1041.2,1048.3,1029.9,1048.24,1126.19,1167990.56,11437,11500,11310,11500,621.01,7071202.52
2018-01-21 07-AM,BTCUSD,12113.1,12139.4,11798.9,11949.1,283.54,3389196.2,1086,1093.92,1060,1079.81,1679.08,1810786.91,12004.99,12010.91,11722.2,11937.03,903.15,10721129.02
2018-01-21 07-PM,BTCUSD,11537,11691.4,11450,11500,196.48,2273739.25,1048.24,1062.96,1043.74,1048.93,1708.89,1797008.14,11500,11649,11420,11488.09,552.07,6368328
2018-01-21 08-AM,BTCUSD,11949.1,12108,11900.2,11952,188.33,2264636.35,1079.81,1097.3,1070.59,1080,1456.79,1576135.45,11937.03,12067,11852.7,11900,437.99,5236807.43
2018-01-21 08-PM,BTCUSD,11500,11534,11146,11181,272.01,3069213.91,1048.93,1056.39,1010,1014.8,980.12,1007384.78,11488.09,11542.43,11118,11150.02,891.92,10044664.28
2018-01-21 09-AM,BTCUSD,11952,11952,11640.4,11738,197.17,2318623.82,1080,1080,1055.01,1060.31,1213.99,1290750.47,11900,11900.01,11666.66,11736.72,424.58,4991560.66
2018-01-21 09-PM,BTCUSD,11181,11454,11146,11442.6,238.84,2700418.06,1014.8,1040.01,1012.97,1037,1543.28,1588476.21,11150.02,11373.83,11150.01,11366.07,701.42,7900014.37
2018-01-21 10-AM,BTCUSD,11738,11989.6,11738,11819,127.68,1514283.96,1060.31,1087.28,1055,1068.5,675.06,721347.62,11736.72,11930.6,11736.71,11795.43,267.19,3159887.9
2018-01-21 10-PM,BTCUSD,11442.6,11521,11222.9,11250,155.55,1774627.19,1037,1050,1016.8,1022.11,843.01,871452.01,11366.07,11474,11198,11220.01,587.11,6652862.94
2018-01-21 11-AM,BTCUSD,11819,12190,11819,12183.3,96.2,1158260.36,1068.5,1108.97,1067.2,1106,1001.11,1095432.28,11795.43,12147.21,11795.43,12147.21,260.75,3134090.05
2018-01-21 11-PM,BTCUSD,11250,11588.9,11238,11556,129.01,1470634.17,1022.11,1052.22,1020.5,1049.1,628.92,652123.81,11220.01,11518.17,11198,11518.16,613.9,6988941.9
2018-01-21 12-AM,BTCUSD,12845.9,12845.9,12393.9,12393.9,338.41,4262867.37,1157.78,1158,1112,1114.65,1416.72,1610891.44,12762.8,12762.8,12360,12360,1140.82,14308738.18
2018-01-21 12-PM,BTCUSD,12183.3,12291.6,12000,12017,166.35,2026962.85,1106,1116.8,1084.92,1090.03,1233.79,1358722.54,12147.21,12224,12005,12005.01,217.87,2643285.76
2018-01-22 01-AM,BTCUSD,11749,11750,11397,11466.7,107.71,1242490.16,1070,1071.7,1042.2,1046.6,809.09,856477.66,11698.88,11709.99,11365.23,11444.27,672.47,7736121.84
2018-01-22 01-PM,BTCUSD,11380,11380,10424,10745,631.38,6810522.89,1039.99,1040,965,988,3106.36,3079583.84,11308.23,11309.32,10339.99,10596.5,2880.31,30897383.42
2018-01-22 02-AM,BTCUSD,11466.7,11623,11280,11620.9,146.67,1675204.65,1046.6,1055,1030,1055,627.62,652902.73,11444.27,11550.19,11245,11550.18,737.31,8387119.92
2018-01-22 02-PM,BTCUSD,10745,11297.8,10598.5,10743,383.4,4147205.9,988,1012.8,913.24,991.79,7421.59,7332583.11,10596.5,10848,10501.38,10635,1646.98,17611662.2
2018-01-22 03-AM,BTCUSD,11620.9,11643.3,11431.9,11578.7,91.16,1051921.25,1055,1058.63,1040.7,1052.76,703.02,737567.6,11550.18,11550.19,11412.89,11498.8,290.71,3339400.05
2018-01-22 03-PM,BTCUSD,10743,10780,10311.5,10441.2,394.41,4183814.3,991.79,991.79,943.36,953.4,2926.23,2848986.26,10635,10689.28,10222,10408.92,1702.94,17859409.97
2018-01-22 04-AM,BTCUSD,11578.7,11800,11564.8,11657.9,134.18,1568957.34,1052.76,1071.9,1052.7,1062.85,435.25,463072.45,11498.8,11739.96,11498.8,11583.5,790.58,9201889.28
2018-01-22 04-PM,BTCUSD,10441.2,10827.1,10424.6,10650.1,300.94,3196333.39,953.4,989.94,951.13,976.66,2114.26,2057608.38,10408.92,10665.53,10318.81,10507.72,1333.82,14006596.28
2018-01-22 05-AM,BTCUSD,11657.9,11685.6,11450,11512,103.56,1194713.87,1062.85,1063.5,1046.17,1051.47,399.95,421517.69,11583.5,11583.5,11348,11455,422.67,4842034.04
2018-01-22 05-PM,BTCUSD,10650.1,10871.1,10591,10644,203.69,2185636,976.66,1005,972.3,986.96,1389.36,1377540.61,10507.72,10752.7,10499.58,10581.62,1413.37,15043912.36
2018-01-22 06-AM,BTCUSD,11512,11733,11490.5,11665.6,61.01,710491.6,1051.47,1068.52,1051,1063.89,735.02,778634.61,11455,11647.99,11433.97,11615.74,293.05,3386520.05
2018-01-22 06-PM,BTCUSD,10644,10703.5,10500,10523,165.55,1758121.53,986.96,990.64,962.44,972.82,1550.36,1521115.76,10581.62,10649.7,10420.74,10453,883.05,9306792.36
2018-01-22 07-AM,BTCUSD,11665.6,11873,11523.3,11834.4,189.9,2227228.27,1063.89,1078.12,1054.3,1076.47,830.59,884258.98,11615.74,11734.59,11539.86,11720,229.52,2671488.13
2018-01-22 07-PM,BTCUSD,10523,10749.9,10423,10639.6,158.37,1676124.1,972.82,985,964,978,1131.05,1100430.59,10453,10598.1,10403.73,10590,1221.21,12822272.39
2018-01-22 08-AM,BTCUSD,11834.4,11968.5,11750,11801,182.37,2166163.22,1076.47,1089.8,1074.26,1078.61,834.75,904612.68,11720,11849,11658.54,11712.39,315.4,3708116.33
2018-01-22 08-PM,BTCUSD,10639.6,10659.8,10301,10429,210.7,2204885.8,978,978,950.72,959.59,2087.84,2013656.02,10590,10594.93,10300,10395.23,1231.1,12861449.76
2018-01-22 09-AM,BTCUSD,11801,11950,11710.7,11830,101.34,1198740.48,1078.61,1090.99,1069.05,1082,661.4,715637.75,11712.39,11840.86,11597.12,11710.01,192.55,2258847.79
2018-01-22 09-PM,BTCUSD,10429,10482.3,10000,10349.1,543.11,5529830.83,959.59,962,917,949.99,4519.33,4214529.46,10395.23,10460,10025,10381.19,2367.76,24106983.25
2018-01-22 10-AM,BTCUSD,11830,11835.4,11720,11808,81.2,955892.6,1082,1082.26,1073.5,1080,669.06,721635.33,11710.01,11751.25,11640.71,11684.77,175.97,2054726.5
2018-01-22 10-PM,BTCUSD,10349.1,10749.4,10335.2,10711.1,267.16,2813976.11,949.99,1000.25,949.99,987.74,8212.14,8022445.54,10381.19,10654.3,10292.91,10654.3,1513.64,15844156.28
2018-01-22 11-AM,BTCUSD,11808,11827.1,11336.4,11336.4,121.1,1405461.3,1080,1080,1045.3,1047,1240.52,1319375.22,11684.77,11700,11306,11306.01,556.79,6401498.65
2018-01-22 11-PM,BTCUSD,10711.1,10940.7,10587.2,10811.3,239.38,2574839.2,987.74,1007.08,972.86,1000.5,2932.71,2908132.95,10654.3,10850,10559.99,10766.7,1213.3,13009456.03
2018-01-22 12-AM,BTCUSD,11556,11749,11530.1,11749,144.33,1680564.07,1049.1,1071.97,1046.69,1070,977.52,1035726.47,11518.16,11698.88,11461.4,11698.88,757.71,8778460.98
2018-01-22 12-PM,BTCUSD,11336.4,11425,11238.1,11380,170.6,1933274.94,1047,1050.03,1027.5,1039.99,1623.97,1686861.26,11306.01,11345.77,11211.11,11308.23,343.88,3878752.97
2018-01-23 01-AM,BTCUSD,10860,11000.1,10740,10740.1,153.51,1670331.36,996,1010,990.01,990.01,900.58,902166.02,10790,10950,10671,10672.5,962.3,10409109.84
2018-01-23 01-PM,BTCUSD,10257.1,10450,10197.9,10351,185.23,1917618.91,932.16,950,930.01,942.8,1464.76,1377149.43,10205.01,10398.5,10142.42,10290,635.17,6540208.55
2018-01-23 02-AM,BTCUSD,10740.1,10878.8,10679,10815.5,177.8,1910620.92,990.01,1006.15,988.1,1000,653.47,651617.77,10672.5,10849.49,10656.52,10772.98,481.85,5176309.4
2018-01-23 02-PM,BTCUSD,10351,10509.6,10263.8,10492.9,155.02,1608273.46,942.8,958.7,933.2,958.5,1484.38,1406334.6,10290,10460,10225,10417.07,577.2,5956630.04
2018-01-23 03-AM,BTCUSD,10815.5,11047.9,10815.5,10952.4,137.85,1507790.95,1000,1016,995.86,1008.02,910.68,917377.45,10772.98,10972,10772.98,10840.23,737.03,8010896.52
2018-01-23 03-PM,BTCUSD,10492.9,10880.5,10486.6,10850.6,222.83,2378521.27,958.5,1000.96,957.57,992,5819.44,5750246.42,10417.07,10760,10375,10734.36,961.29,10195115.49
2018-01-23 04-AM,BTCUSD,10952.4,11000.3,10650,10650,121.82,1322960.01,1008.02,1008.02,979.89,982.49,1051.73,1044401.72,10840.23,10923.81,10559.99,10589.99,871.1,9390566.81
2018-01-23 04-PM,BTCUSD,10850.6,11456,10830.3,11378,505.76,5624382.53,992,1025,990,1019.02,8065.29,8098614.31,10734.36,11370,10734.36,11337.43,2215.59,24505241.39
2018-01-23 05-AM,BTCUSD,10650,10659.6,10326.8,10480,184.22,1929114.6,982.49,982.49,945,961.57,2553.53,2447821.42,10589.99,10620,10265.45,10413.13,1565.56,16285254.66
2018-01-23 05-PM,BTCUSD,11378,11446,11111.7,11242.3,400.1,4491063.53,1019.02,1022.1,996.11,1009.2,2372.69,2384891.61,11337.43,11340,11072,11150,1256.85,14047234.25
2018-01-23 06-AM,BTCUSD,10480,10625,10318.6,10420.4,118.88,1247058.11,961.57,981.22,950.26,959.57,802.58,775336.68,10413.13,10600,10251.03,10310.22,970.87,10120387.59
2018-01-23 06-PM,BTCUSD,11242.3,11415.8,11201,11267.2,229,2585818.72,1009.2,1025,1000.25,1006.7,2365.57,2401447.22,11150,11343.87,11132.87,11194.72,863.59,9698673.36
2018-01-23 07-AM,BTCUSD,10420.4,10447.1,10165,10350,138.41,1428581.79,959.57,966.69,940,955.31,984.83,938043.5,10310.22,10388.34,10161,10289.99,642.55,6600588.66
2018-01-23 07-PM,BTCUSD,11266.4,11293,10930.1,11052,355.13,3949913.25,1006.7,1008.03,985,987.99,1184.09,1178558.74,11194.72,11209,10897.92,10950,1102.44,12186634.06
